conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1834460408457167261,Sat Sep 14 04:46:18 +0000 2024,0,@pangeransiahaan Liga Indonesia @Liga1Match g mendukung atmosfer ini. Kalau liga bagus pasti pemain asing keturunan mau kok main di sini main dulu 1-2 tahun; baru dinaturalisasi.,1834815918888624137,,pangeransiahaan,in,,0,0,0,https://x.com/Nur_well/status/1834815918888624137,79678025,Nur_well
1834767787065327708,Sat Sep 14 01:41:05 +0000 2024,0,@SerieA_Lawas Il Capitano Indonesia Vs Pemain Holland keturunan Indonesia sekaligus kakak calon konconya di Timnas,1834769306149863856,,SerieA_Lawas,in,Indonesia,0,0,0,https://x.com/Fahrul_Rozi_97/status/1834769306149863856,403177096,Fahrul_Rozi_97
1834693738481991740,Sat Sep 14 01:36:07 +0000 2024,0,@idextratime Wow apa gol yang fantastis dari Miliano Jonathans! Tendangan jarak jauh yang memukau menunjukkan kualitas dan potensinya di lapangan. Bangga melihat pemain keturunan Indonesia tampil hebat di level Eropa! ,1834768053944697126,,idextratime,in,,0,0,0,https://x.com/TayyabaZee_/status/1834768053944697126,1324629806491815936,TayyabaZee_
1834761203639632386,Sat Sep 14 01:08:53 +0000 2024,0,Timnas Indonesia Butuh penyerang depan yaitu Straiker jadi perbanyak memanggil pemain keturunan yang posisinya jadi penyerang depan,1834761203639632386,,,in,"Kota Tual,Maluku",0,0,0,https://x.com/Arifin_Sahab/status/1834761203639632386,2198402876,Arifin_Sahab
1834575683177320937,Sat Sep 14 01:03:30 +0000 2024,5,@iyayaiyayaiya @kunciramadhan @MelodyUnited cheat darimana. lu abroad ke luar negeri terus punya anak. anak lu kebetulan jdi pemain bola disana. terus anaklu mau main buat negaralu. kenapa dibilang cheat？itu hak semua org buat bela negara mana yg dia pilih. mereka pun org indonesia keturunan indonesia juga,1834759848401289232,,iyayaiyayaiya,in,,0,0,0,https://x.com/RenN_Sc_Holmes/status/1834759848401289232,1229258590222868480,RenN_Sc_Holmes
1834478036659699938,Sat Sep 14 00:56:31 +0000 2024,0,@sukanyepak_bola Inget gimana dulu pas kita baru nyadar kalo pemain Belanda Giovani Van Bronkhorst n Heitinga keturunan Indonesia trus publik nyinyir kemana PSSI kok ga gerak cepet buat jadiin dia pemain Indonesia .sekarang gerak cepet malah begini,1834758090123886827,,sukanyepak_bola,in,"Jakarta, Indonesia",0,0,0,https://x.com/iyyoon/status/1834758090123886827,120042554,iyyoon
1834436736216432984,Sat Sep 14 00:45:43 +0000 2024,0,@zy_zy_lestary seandainya anies presiden pemain timnas yang dicari bukan pemain keturunan berdarah Indonesia tapi pemain berdarah baalawi takbir,1834755371057267096,,zy_zy_lestary,in,"Jakarta, Indonesia",0,0,1,https://x.com/Zuly_annie/status/1834755371057267096,1479501074918641666,Zuly_annie
1834478036659699938,Sat Sep 14 00:36:45 +0000 2024,9,@sukanyepak_bola kalo yg di naturalisasi pemain asing gatau dari mana asalnya itu bole di protes tp kan ini yg dinaturalisasi ya orang dengan keturunan indonesia jd kenapa engga ibarat kata lu bawa balik anak indonesia yg tersebar di seluruh penjuru dunia buat mengabdikan dirinya buat negara,1834753117189181499,,sukanyepak_bola,in,,0,0,0,https://x.com/barunasap/status/1834753117189181499,1163773102313992192,barunasap
1834478036659699938,Sat Sep 14 00:06:35 +0000 2024,0,@sukanyepak_bola Mengatakan pemain keturunan adalah org asing sama saja menyakiti hati dari ayah/ibu/kakek/neneknya yg notabenenya org asli Indonesia,1834745523183796510,,sukanyepak_bola,in,,0,0,0,https://x.com/MrSeikaro/status/1834745523183796510,1451101672504119300,MrSeikaro
1834741568068341812,Fri Sep 13 23:50:52 +0000 2024,10,MILIANO JONATHANS ROCKET GOAL! 🇮🇩🇳🇱 Pemain keturunan Belanda-Indonesia Miliano Jonathans mencetak gol sekaligus jadi penentu kemenangan Vitesse Arnhem atas Jong AZ 0-1. https://t.co/ceIYEw249r,1834741568068341812,https://pbs.twimg.com/media/GXZPtMjbAAA-2t_.jpg,,in,,0,2,0,https://x.com/persfootballid/status/1834741568068341812,1313096360371974146,persfootballid
1834735890587172963,Fri Sep 13 23:28:18 +0000 2024,0,Pemain timnas Indonesia didominasi para pemain keturunan. Lalu bagaimana dengan pemain lokal? Ini sebenarnya soal mindset atau cara berpikir https://t.co/bYtYvh1AjI https://t.co/sJEZAHGfuJ,1834735890587172963,https://pbs.twimg.com/media/GXZKkZdaQAAochs.jpg,,in,Jakarta,0,0,0,https://x.com/idingrhasan1/status/1834735890587172963,207763653,idingrhasan1
1834478036659699938,Fri Sep 13 22:45:07 +0000 2024,1,@sukanyepak_bola mending liat gambar ini dulu deh coba liat itu negara-negara langganan pildun juga pake pemain keturunan lah kita ini indonesia yang juara turnamen level asia tenggara aja kesulitan kok politikus caper banget menolak pemain keturunan wkwkwk https://t.co/mk1kQcfCdx,1834725022990299601,https://pbs.twimg.com/media/GXZAr09bwAM7txa.jpg,sukanyepak_bola,in,"Denpasar, Bali",1,0,0,https://x.com/apaini89246277/status/1834725022990299601,1241744914011979779,apaini89246277
1834693738481991740,Fri Sep 13 20:41:33 +0000 2024,0,@idextratime Miliano Jonathans pemain keturunan Indonesia yang berusia 20 tahun dan bermain sebagai sayap kanan (RW) mencetak gol yang mengesankan untuk Vitesse melalui tendangan placing jarak jauh! Ini merupakan pencapaian besar bagi pemain muda ini dan tentunya akan menarik perhatian,1834693923895493010,,idextratime,in,"Faisalabad
",0,0,0,https://x.com/Anachaudhry07/status/1834693923895493010,1337473243842818049,Anachaudhry07
1834693738481991740,Fri Sep 13 20:40:48 +0000 2024,1128, BREAKING: Pemain keturunan Indonesia Miliano Jonathans (20/RW) berhasil cetak gol untuk Vitesse lewat tendangan placing jarak jauh! ,1834693738481991740,,,in,,1,20,44,https://x.com/idextratime/status/1834693738481991740,1222927522033094656,idextratime
1834082965942628600,Fri Sep 13 20:23:05 +0000 2024,0,@garistengah_id Duta besar merusak citra Indonesia tidak pantas menjadi duta besar. mengerti seharusnya arti keturunan dan bukan warga asing. Ingat tdk pemain bulu tangkis Indonesia mereka juga rata² warga keturunan. Tapi apa? Kita malu? TIDAK malah Kita bangga dengan mereka,1834689279739724285,,garistengah_id,in,,0,0,0,https://x.com/bujangdancinta/status/1834689279739724285,1647032836707487744,bujangdancinta
1834460408457167261,Fri Sep 13 20:22:27 +0000 2024,0,@pangeransiahaan Selama bisa bikin nama indonesia ada di pildun ITU SEMUA SAH DAN NGGAK NYALAHIN ATURAN mau lokal mau pemain keturunan persetan dg itu.. Tinggal diem dan dukung ngga bacot a b c ..,1834689120863764511,,pangeransiahaan,in,,0,0,0,https://x.com/AS76509428/status/1834689120863764511,1594578190558990336,AS76509428
1834638117116035096,Fri Sep 13 16:59:48 +0000 2024,0,Naturalisasi Jamaika Maroko sama Indonesia itu mirip-mirip sama-sama nyari pemain keturunan negara mereka yg lahir dan besar di luar negeri. Nah bedanya mereka ga sustainable karena waktu itu yg dinaturalisasi udah tua-tua dan liga mereka juga ga berkembang.,1834638118877581313,,bahayung,in,Adu Bhabi,0,1,0,https://x.com/bahayung/status/1834638118877581313,69842634,bahayung
1834133570128150844,Fri Sep 13 16:51:36 +0000 2024,0,@andreasmarbun Pertanyaan gw? Emng salah mereka punya darab indonesia buat bela negaranya? Kalah salah yang di larang dong rakyat indonesia buat nikah sama orang luar ? Pertanyaan kedua? Logis gak bapak nanya seperti ini? Lu protes boleh jika pemain gak ada garis keturunan indo kaya gonzales,1834636058723840172,,andreasmarbun,in,,0,0,0,https://x.com/andikaardi48891/status/1834636058723840172,1739979531115720704,andikaardi48891
1834478036659699938,Fri Sep 13 16:51:16 +0000 2024,1,@ImamAgusfaisl @Chalid76835244 @sukanyepak_bola wah maroco sampe 4 besar piala dunia bnyk pemain dari keturunan ya yang tinggal di berbagai negara kok ada ya orang yg sotau bola ga setuju sama kemajuan timnas padahal pemain kita punya darah Indonesia dan sangat cinta sama negara Indonesia ,1834635971838779894,,ImamAgusfaisl,in,,0,0,1,https://x.com/sughay30/status/1834635971838779894,1639615234527866881,sughay30
1834630350087373220,Fri Sep 13 16:28:55 +0000 2024,0,Karena jawabannya bertele-tele kesannya ada yang ditutupi. Padahal kalo dijawab semua pemain keturunan yang memilih mrmbela Indonesia sudah mengembalikan paspor WN asalnya all clear dan case closed. Yang beliau katakan betul tapi tidak menjawab pertanyaan soal dua paspor.,1834630350087373220,,,in,+62 Country,0,0,0,https://x.com/_natcchan/status/1834630350087373220,3232563211,_natcchan
1834604875688165816,Fri Sep 13 16:24:06 +0000 2024,0,@AmbaTuk87891823 @garistengah_id @PanditFPL France spanyol maroko liga no 3 afrika punya akademi liga elit. Pemain keturunan mereka besar merasakan tanah becek negara nya. Indonesia gak punya apa apa piramida kompetisi gak ada pemain bola tinggal comot di negara orang siapa yang mau di ajak gabung Indonesia.,1834629136524157365,,AmbaTuk87891823,in,Malang,0,3,0,https://x.com/Achonk_Saulsick/status/1834629136524157365,1621964328,Achonk_Saulsick
1834175375771140153,Fri Sep 13 16:23:30 +0000 2024,0,@SerieA_Lawas selama membela negara indonesia sah2 saja kecuali merugikan negara itu baru bangsat. kota saat ini gantian menjajah belanda dengan mencari sumber2 pemain keturunan berbakat.,1834628983960621091,,SerieA_Lawas,in,,0,0,0,https://x.com/basyaah/status/1834628983960621091,1833297266,basyaah
1834555833721684210,Fri Sep 13 16:10:46 +0000 2024,0,@AJihan01 @virtualballers semua pemain keturunan Indonesia udh Indonesia semua status Negaranya di Efootball sampe Paes sekalipun yang paling terakhir gabung Nathan juga posisi nya udh nambah bisa jadi CM &amp; DM sebelumnya Cuma CB &amp; LB doang,1834625781999517844,,AJihan01,in,,0,1,0,https://x.com/Kho_Iman61/status/1834625781999517844,1421406149950140417,Kho_Iman61
1834532479316734072,Fri Sep 13 15:57:06 +0000 2024,5,@pinterpolitik Ini sepakbola knp sih dibawa bawa ke area lain? Kami cuma mau hiburan pnya timnas bagus mau pemain nya dr alien dr planet mars klo dia mau ditimnas ya bagus. Lg pertnyaannya emg orang keturunan yg grade A disuruh maen di indonesia emg gampang apa? Mereka jg mikir kali.,1834622342108254629,,pinterpolitik,in,,0,0,0,https://x.com/unorganik/status/1834622342108254629,1537984121758093312,unorganik
1834113773390758090,Fri Sep 13 15:29:40 +0000 2024,0,@ishowarya @GustafYohanes @zenrs Bahkan nama pemain keturunan lebih Indonesia ketimbang sibotak pecatan salah 1 bumn itu sendiri. Pattynama Oratmangoen Amat. Bahkan fisik pemain keturunan juga masih terlihat khas indonesia dengan rambut warna gelapnya (kecuali Maarten Paes yang tidak punya darah Indonesia),1834615437310754965,,mkpasaribu,in,Pekanbaru,0,0,0,https://x.com/mkpasaribu/status/1834615437310754965,928649246810574848,mkpasaribu
1834078828165316722,Fri Sep 13 15:29:27 +0000 2024,0,@Indostransfer Kok aneh sih Belanda aja pake pemain keturunan Indonesia. Giliran Indonesia pakai pemain keturunan Indonesia malah diributin ,1834615381392306266,,Indostransfer,in,"Surabaya, Indonesia",0,0,0,https://x.com/QoripM/status/1834615381392306266,470123223,QoripM
1834604875688165816,Fri Sep 13 15:27:23 +0000 2024,25,@PanditFPL Setuju half blood diaspora blijvers intinya naturalisasi. Adanya percabangan itu bisa jadi warisan proses naturalisasi pemain sebelumnya yang tidak ada garis keturunan Indonesia. Belum lagi muncul dikotomi naturalisasi &amp; pemain lokal.,1834614864666636510,,PanditFPL,in,Indonesia,0,0,5,https://x.com/eredivisie_indo/status/1834614864666636510,1320291322540929025,eredivisie_indo
1834605836024336689,Fri Sep 13 15:04:29 +0000 2024,8,@unmagnetism Jika dimainkan Jay Idzes akan berduel dengan Alvaro Morata atau Tammy Abraham yang menjadi striker Milan nih. Idzes juga berkesempatan bermain melawan Tijani Reijnders pemain keturunan Indonesia yang memperkuat Milan.,1834609101998883107,,unmagnetism,in,,0,0,0,https://x.com/Emmerson_96/status/1834609101998883107,1314068710748033025,Emmerson_96
1834609027843781030,Fri Sep 13 15:04:12 +0000 2024,3,Pascal Struijk Kembali Disebut Bisa Bela Timnas Indonesia Shin Tae-yong Tertarik dengan Pemain Keturunan Seharga Rp256 Miliar Itu?: Bek Leeds United Pascal Struijk kembali disebut bisa membela Timnas Indonesia apakah membuat pelatih Shin Tae-yong https://t.co/FOEz0zqL9o https://t.co/F5YI43VlYW,1834609027843781030,https://pbs.twimg.com/media/GXXXMHhbsAAjIgi.jpg,,in,"Pulo Gadung, Indonesia",0,0,1,https://x.com/tvOneNews/status/1834609027843781030,55507370,tvOneNews
1834604875688165816,Fri Sep 13 14:57:20 +0000 2024,12,@PanditFPL Mulut siapa itu yang ngomong pemain keturunan harus main di Indonesia ??? Asli dongo,1834607302655250876,,PanditFPL,in,,0,2,1,https://x.com/lokal_pret/status/1834607302655250876,1589939154669817856,lokal_pret
1834577713572794717,Fri Sep 13 14:44:02 +0000 2024,0,@PanditFPL Intinya ketakutan akan hal yg belum terjadi kalo cuma kayak gitu doang mah simpel Pak tuunjukkin aja fakta kalo ga cuma Indonesia aja yg pake pemain bukan kelahiran Indonesia tapi yg jelas mereka ada keturunan dan keterkaitan dengan bangsa Indonesia. Case closed,1834603955357389254,,PanditFPL,in,,0,0,0,https://x.com/noegrahaha/status/1834603955357389254,1100192841114906625,noegrahaha
1834577713572794717,Fri Sep 13 14:28:43 +0000 2024,0,@PanditFPL Banyak juga yg hanya dukung timnas tanpa peduli liga Indonesia. Jadi ya mau timnas diisi starting 11 pemain keturunan ga masalah asal berprestasi. Tapi apa iya ET bakal jadi ketua PSSI terus? Apa iya bakal terus ada pemain diaspora yang seperti sekarang.,1834600099617649120,,PanditFPL,in,Jepang,0,1,0,https://x.com/frdsnshrlzz/status/1834600099617649120,1136799248459001856,frdsnshrlzz
1834410299451212227,Fri Sep 13 14:15:35 +0000 2024,2,@el_sulfat Selain gelap yang gua liat ya punuk di punggungnya tu kayak rada bungkuk terutama pemain-pemain keturunan yang punya dari Jawa ya saya orang Jawa dan rata-rata keluarga saya punya tulang punggung atas kayak maju ke depan. Kayak Haye Walsh Ivar. Ini opini aja ya ,1834596792396284387,,el_sulfat,in,Planet Bekasi,0,0,0,https://x.com/ChelindFootball/status/1834596792396284387,1301464351010779136,ChelindFootball
1834460408457167261,Fri Sep 13 14:15:31 +0000 2024,0,@canthingku @Unclemage1 @pangeransiahaan lah wkwkw itu pemain nya masih ada keturunan indonesia kak. jadi yg half blood gaboleh bela indo gitu?,1834596778475442382,,canthingku,in,"kind, always.",0,0,0,https://x.com/moodieyyy/status/1834596778475442382,2483639894,moodieyyy
1834594025804017676,Fri Sep 13 14:04:35 +0000 2024,0,Rutin Mendapatkan Panggilan dari Belanda Pemain ini Malah Pindah ke Timnas Indonesia Saat itu Bilang...: Timnas Indonesia saat ini banyak pemain keturunan yang sudah memutuskan merubah kewarganegaraan mereka menjadi seorang WNI demi bisa membela https://t.co/hgDf4ubKvm https://t.co/8N7inA70ZK,1834594025804017676,https://pbs.twimg.com/media/GXXJi2XaYAAOzq1.jpg,,in,"Pulo Gadung, Indonesia",0,0,0,https://x.com/tvOneNews/status/1834594025804017676,55507370,tvOneNews
1834091049750594003,Fri Sep 13 13:13:59 +0000 2024,0,@skct4pppn21 @HNuhdin @rijalmm @gilabola_ina Kalo berdasarkan kedekatan kenapa kakak adik pemain AC Milan yg kakaknya milih Belanda kan sm2 keturunan Indonesia . Apa karena kakaknya lebih sukses dan dipanggil Belanda sdgkn adiknya ga dipanggil. Please jangan naif lah. Beda sama Ziyech dan Hakimi nolak demi Maroko,1834581293503566096,,skct4pppn21,in,,0,1,0,https://x.com/alphonse_offcl/status/1834581293503566096,1444182000546447360,alphonse_offcl
1834439470265106580,Fri Sep 13 13:10:26 +0000 2024,0,@ruqfaruq_ @pangeransiahaan Orang keturunan Indonesia main timnas Belanda kan juga ada (Van Bronckhorst Tijanni Raindes dsb).. Nah Indonesia gantian dong ambil pemain dari Netherlands.,1834580400494264451,,ruqfaruq_,in,Indonesia,0,0,0,https://x.com/BambangSetyadix/status/1834580400494264451,555870705,BambangSetyadix
1834573827185262977,Fri Sep 13 12:44:19 +0000 2024,0,untuk sementara ya mau ga mau harus cari pemain keturunan yang main di luar Indonesia dengan harapan pemain lokal ini bisa selevel sama diaspora yang kurikulum akademinya lebih baik membenahi pembinaan &amp; kompetisi ga bis 1-2 tahun. kalo ga bisa tiru cara Brazil-Argentina.,1834573827185262977,,,in,Vormir,0,0,0,https://x.com/ssamjunator/status/1834573827185262977,2238932863,ssamjunator
1834078828165316722,Fri Sep 13 12:20:32 +0000 2024,0,@georgetambuan @rexxburner @Indostransfer Mereka (Pemain Keturunan) benar punya darah keturunan namun Hukum KWN Indonesia tdk memiliki aturan Naturalisasi Khusus yg memudahkan WNA Keturunan utk menjadi WNI. Utk Mantan WNI iya ada aturan khusus yg memudahkannya utk kembali WNI namun itupun khusus utk kasus tertentu.,1834567839858270337,,fauzisembilan9,in,"Sumatera Barat, Indonesia",0,1,0,https://x.com/fauzisembilan9/status/1834567839858270337,1744322125383753728,fauzisembilan9
1834393495974674766,Fri Sep 13 12:18:12 +0000 2024,0,@bimasinung @MafiaWasit Fokus pada naturalisasi pemain keturunan ANGK0T88 untuk Timnas Indonesia bisa jadi strategi yang lebih efektif. #Indodax ,1834567252278210754,,bimasinung,in,,0,0,0,https://x.com/ngocvu8329/status/1834567252278210754,1676758708993531904,ngocvu8329
1834565834708283406,Fri Sep 13 12:12:34 +0000 2024,1,Pemain keturunan Belanda Mauro Zijlstra menyatakan keinginannya untuk memperkuat Timnas Indonesia ketimbang Belanda. https://t.co/XdDWra8zzl,1834565834708283406,,,in,,0,0,0,https://x.com/inilahdotcom/status/1834565834708283406,46693036,inilahdotcom
1834564986355831054,Fri Sep 13 12:09:11 +0000 2024,56,Jika pemain keturunan ditambah terus setiap 1-2 bulan sekali prediksi gue ada 8 pemain kelahiran lokal yg tetap dipertahankan STY di Timnas Indonesia : 1) Ernando 2) Nadeo 3) Rizky Ridho 4) Arhan 5) Asnawi 6) Witan 7) Marselino 8) Sananta #GarudaMendunia #KitaGaruda,1834564986355831054,,,in,Jaksel,0,4,2,https://x.com/kamar_agung/status/1834564986355831054,134056083,kamar_agung
1834561786097336663,Fri Sep 13 12:03:35 +0000 2024,58,@TMidn_news Semoga segera terwujud ya sehingga menambah kekuatan kita dalam mengarungi Kualifikasi Piala Dunia. Mauro mungkin bakalan jadi pemain keturunan Indonesia pertama yang berambut pirang ya. Koreksi kalau saya salah.,1834563573949067474,,TMidn_news,in,亚齐省,0,5,0,https://x.com/rejardian/status/1834563573949067474,107886941,rejardian
1834471712270025205,Fri Sep 13 12:01:06 +0000 2024,0,@sofyan_juve1897 @strutsie PEMAIN EKSPATRIAT ORANG INDONESIA KETURUNAN KE 2 ORTU WNA (SUDAN).. TAPI LAHIR DI INDONESIA DAN STATUSNYA WNI..,1834562950004387868,,sofyan_juve1897,in,"Kota Surabaya, Jawa Timur",0,0,0,https://x.com/WicahyoSigit/status/1834562950004387868,1300039208183103488,WicahyoSigit
1834460408457167261,Fri Sep 13 11:42:12 +0000 2024,0,@kizarukun899982 @pangeransiahaan Emang salah kah pemain luar yg masuk timnas?? Toh mereka juga keturunan Indonesia seharusnya gk ada masalah,1834558194469032440,,kizarukun899982,in,,0,0,0,https://x.com/Nazrilarif21/status/1834558194469032440,1462051707110637577,Nazrilarif21
1834529793984868460,Fri Sep 13 11:24:16 +0000 2024,1,@aardwi15 @utdfocusid KEMANA MEREKA PAS KASUS KANJURUHAN? KNAPA BARU MUNCUL PAS INDONESIA LAGI NAIK... GK TERIMA KAH DAN KASUS PEMAIN KETURUNAN PADAHAL INI ADA SEJAK LAMA KNPA BARU MUNCUL NARASI NYA,1834553682740072661,,aardwi15,in,,0,1,0,https://x.com/rizqon_11/status/1834553682740072661,1282236979808104448,rizqon_11
1834439470265106580,Fri Sep 13 11:16:21 +0000 2024,0,@pangeransiahaan Pemain Timnas Indonesia memiliki darah keturunan Indonesia sedangkan pemain prancis tidak. Ya jelas beda lah.,1834551687065096284,,pangeransiahaan,in,"Duren Sawit, Indonesia",0,0,0,https://x.com/OkaMahendra32/status/1834551687065096284,1744932067966918656,OkaMahendra32
1834091049750594003,Fri Sep 13 11:12:59 +0000 2024,0,@skct4pppn21 @HNuhdin @rijalmm @gilabola_ina Itu yg pemain AC Milan kenapa milih Belanda sedangkan adiknya milih Indonesia? . Padahal sm2 keturunan Indonesia. Ya lagi2 krn adiknya ga dipanggil Belanda sedangkan kakaknya ttp di Belanda karna kepake . Masak Indonesia dijadikan tempat penampungan pemain gagal ,1834550839186235408,,skct4pppn21,in,,0,1,0,https://x.com/alphonse_offcl/status/1834550839186235408,1444182000546447360,alphonse_offcl
1834225008622834117,Fri Sep 13 10:46:35 +0000 2024,1,@Firmansyah77D @_vino_alvino Bukannya ada itu pemain klub jepang yg kembar keturunan Indonesia,1834544197820682501,,Firmansyah77D,in,tegal,0,3,0,https://x.com/keripikboleed/status/1834544197820682501,894673716,keripikboleed
1834460408457167261,Fri Sep 13 10:15:08 +0000 2024,0,@pangeransiahaan Sok tau loe Indonesia kebanyakan pemain keturunan bukan naturalisasi semuanya punya darah Indonesia,1834536281948426388,,pangeransiahaan,in,Republik Andalas ,0,0,0,https://x.com/FrontRepublik/status/1834536281948426388,1604136659662307330,FrontRepublik
1834527662309867784,Fri Sep 13 09:40:53 +0000 2024,0,AC Milan Siap Menjamu Venezia di San Siro Duel Pemain Keturunan Indonesia Jadi Sorotan https://t.co/6X1z8ZWn3Y,1834527662309867784,,,in,"Sampang, Jawa Timur",0,0,0,https://x.com/wayangorang1234/status/1834527662309867784,711079650433208320,wayangorang1234
1834525072515825732,Fri Sep 13 09:30:35 +0000 2024,1,Media Vietnam Jiper Timnas Indonesia Bakal Diperkuat Pemain Keturunan Mauro Zijlstra https://t.co/EXMroyN8CI,1834525072515825732,,,in,Jakarta,0,0,0,https://x.com/okezonenews/status/1834525072515825732,47274731,okezonenews
1834519524378288472,Fri Sep 13 09:08:32 +0000 2024,8,Prof Haye jadi pemain keturunan Indonesia kesekian yang gabung Almere City. Siapa pemain keturunan lain yang pernah di Almere? https://t.co/TpM18Yk8pl,1834519524378288472,https://pbs.twimg.com/media/GXWFxtAWsAAvBbv.jpg,,in,,0,2,1,https://x.com/OghieGigs/status/1834519524378288472,66542749,OghieGigs
1834402583647019517,Fri Sep 13 09:02:59 +0000 2024,0,@OnefootballM Ferdy Druif pemain yang disebut memiliki darah keturunan Malaysia oleh orang Malaysia sedang mengomentari postingan Eliano Reijnders dan Erick Thohir 🇮🇩 Ini lucu Ferdy Druif lebih senang komentar di base Indonesia daripada Malaysia Ada Tijjani Reijnders gelandang AC Milan https://t.co/4R4PUcmb00,1834518126588776459,https://pbs.twimg.com/media/GXWEgWhXQAAjElN.jpg,OnefootballM,in,,0,0,0,https://x.com/Bintang85589485/status/1834518126588776459,1578494635759935488,Bintang85589485
1834513389915439449,Fri Sep 13 09:02:31 +0000 2024,0,@makanbolaplus Ferdy Druif pemain yang disebut memiliki darah keturunan Malaysia oleh orang Malaysia sedang mengomentari postingan Eliano Reijnders dan Erick Thohir 🇮🇩 Ini lucu Ferdy Druif lebih senang komentar di base Indonesia daripada Malaysia Ada Tijjani Reijnders gelandang AC Milan https://t.co/7GRqFRRzd0,1834518009622524063,https://pbs.twimg.com/media/GXWEZiLW4AA_UOr.jpg,makanbolaplus,in,,0,0,0,https://x.com/Bintang85589485/status/1834518009622524063,1578494635759935488,Bintang85589485
1834502275072503855,Fri Sep 13 09:01:30 +0000 2024,0,@theaseanball Ferdy Druif pemain yang disebut memiliki darah keturunan Malaysia oleh orang Malaysia sedang mengomentari postingan Eliano Reijnders dan Erick Thohir 🇮🇩 Ini lucu Ferdy Druif lebih senang komentar di base Indonesia daripada Malaysia Ada Tijjani Reijnders gelandang AC Milan https://t.co/h8LSsmQFZJ,1834517753346290074,https://pbs.twimg.com/media/GXWEKl0W0AEJCCx.jpg,theaseanball,in,,0,0,0,https://x.com/Bintang85589485/status/1834517753346290074,1578494635759935488,Bintang85589485
1834512797360947706,Fri Sep 13 08:41:49 +0000 2024,0,Profil Mauro Zijlstra Pemain Keturunan Bandung yang Akan Datang ke Indonesia Urus Naturalisasi https://t.co/tTDJf4bArH,1834512797360947706,,,in,Jakarta Capital Region,1,0,0,https://x.com/octadandy/status/1834512797360947706,289218381,octadandy
1834192370986090719,Fri Sep 13 08:33:56 +0000 2024,0,@ottttoedy @NenkMonica ma'af ya kalau menurut saya itu sih biasa2 ja negara laen juga melakukan naturalisasi juga malahan kalau negara laen bukan pemain keturunan dinaturalisasi kalau di indonesia kan memiliki darah indoesia yang di naturalisasi.,1834510816504414689,,ottttoedy,in,"Situbondo, Indonesia",0,0,0,https://x.com/AffanAh39507097/status/1834510816504414689,791866464856793088,AffanAh39507097
1834508377302691965,Fri Sep 13 08:24:16 +0000 2024,473,Jika dimainkan Jay Idzes akan berduel dengan Alvaro Morata atau Tammy Abraham yang menjadi striker Milan nih. Idzes juga berkesempatan bermain melawan Tijani Reijnders pemain keturunan Indonesia yang memperkuat Milan.,1834508380607840315,,Bolalob,in,"Lapangan Futsal, Indonesia",6,9,15,https://x.com/Bolalob/status/1834508380607840315,141161798,Bolalob
1834396103166619729,Fri Sep 13 08:05:02 +0000 2024,0,@solechan_talk @Juvekenn @Generasiosing @gilabola_ina yg anda maksud aturan FIFA itu mengacu pd apk bisa bermain utk negara barunya (iya betul ada bukti punya keturunan ato tinggal 5 thn berturut² sblm 18 thn). bgmn bisa 26 pemain timnas didaftarkan mewakili Indonesia di laga resmi ada pemain yg berpasport lain?,1834503541777727811,,solechan_talk,in,Surakartan,0,0,0,https://x.com/fansberatDeNiro/status/1834503541777727811,1309379361955430402,fansberatDeNiro
1834503484143796264,Fri Sep 13 08:04:48 +0000 2024,0,Aneh bener bangsa sendiri malah disebut bangsa asing mereka disebut pemain naturalisasi juga karena proses perpindahan kewarganegaraannya disebut naturalisasi mereka itu keturunan bangsa indonesia yg mana punya darah dan punya hub dekat dengan bangsa indo,1834503484143796264,,,in,,0,1,0,https://x.com/choco_candy17/status/1834503484143796264,2825976133,choco_candy17
1834182183218565314,Fri Sep 13 07:55:00 +0000 2024,0,@JakOnline Udah kalo kalian gak suka dgn timnas yg banyak pemain keturunannya gak usah ditonton aja gpp kok sepakbola Indonesia gak bakal rugi soalnya yg dukung pemain2 keturunan jauh lebih banyak buktinya stadion penuh terus kalo timnas main.,1834501015640350913,,JakOnline,in,,0,0,0,https://x.com/Lesnaya01/status/1834501015640350913,1511004506183536645,Lesnaya01
1834396103166619729,Fri Sep 13 07:36:17 +0000 2024,3,@gilabola_ina Ini Tanggapan PSSI soal Isu Pemain Keturunan Timnas Indonesia Gunakan Dua Paspor https://t.co/OXMyCUcrfX,1834496305814769699,,gilabola_ina,in,Jakarta,0,0,1,https://x.com/okezonenews/status/1834496305814769699,47274731,okezonenews
1834495444275396640,Fri Sep 13 07:32:51 +0000 2024,0,Hangat lagi tentang pro kontra Naturalisasi. Padahal yang sebenarnya PSSI lakukan bukan Naturalisasi melainkan me-WNI-kan pemain keturunan yang punya darah Indonesia. Kalau kita melihat prancis yang juara dunia 2018 90℅ malah gak punya darah prancis sama sekali #TimnasDay,1834495444275396640,,,in,Jawa Tengah,0,0,1,https://x.com/crypto_club_id/status/1834495444275396640,1389085207832129539,crypto_club_id
